entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2026-08-2467,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,15066,150.66,usage overage block 2026-08,Orbit Analytics,,HAP-2026-08-2467,HAP-2026-08-2467,historical_ap,volume_opex
JE-HAP-2026-08-2468,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,180077,1800.77,premium support 2026-08,Lindholm & Ruiz LLP,,HAP-2026-08-2468,HAP-2026-08-2468,historical_ap,volume_opex
JE-HAP-2026-08-2469,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,11638,116.38,warehouse consumables 2026-08,Lenovo,,HAP-2026-08-2469,HAP-2026-08-2469,historical_ap,volume_opex
JE-HAP-2026-08-2470,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,6099,60.99,security monitoring hosts 2026-08,Snowflake,,HAP-2026-08-2470,HAP-2026-08-2470,historical_ap,volume_opex
JE-HAP-2026-08-2471,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,10610,106.1,usage overage block 2026-08,Atlassian,,HAP-2026-08-2471,HAP-2026-08-2471,historical_ap,volume_opex
JE-HAP-2026-08-2472,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,1620121,16201.21,premium support 2026-08,Harbor Power & Light,,HAP-2026-08-2472,HAP-2026-08-2472,historical_ap,volume_opex
JE-HAP-2026-08-2473,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,15132,151.32,usage overage block 2026-08,Snowflake,,HAP-2026-08-2473,HAP-2026-08-2473,historical_ap,volume_opex
JE-HAP-2026-08-2474,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,180143,1801.43,premium support 2026-08,Atlassian,,HAP-2026-08-2474,HAP-2026-08-2474,historical_ap,volume_opex
JE-HAP-2026-08-2475,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,11704,117.04,warehouse consumables 2026-08,Harbor Power & Light,,HAP-2026-08-2475,HAP-2026-08-2475,historical_ap,volume_opex
JE-HAP-2026-08-2476,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,6165,61.65,security monitoring hosts 2026-08,WeWork Cambridge,,HAP-2026-08-2476,HAP-2026-08-2476,historical_ap,volume_opex
JE-HAP-2026-08-2477,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,10676,106.76,usage overage block 2026-08,Kendall Square Parking,,HAP-2026-08-2477,HAP-2026-08-2477,historical_ap,volume_opex
JE-HAP-2026-08-2478,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,1620187,16201.87,premium support 2026-08,DocuSign,,HAP-2026-08-2478,HAP-2026-08-2478,historical_ap,volume_opex
JE-HAP-2026-08-2479,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,42548,425.48,warehouse consumables 2026-08,Gusto Payroll,,HAP-2026-08-2479,HAP-2026-08-2479,historical_ap,volume_opex
JE-HAP-2026-08-2480,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,2609,26.09,security monitoring hosts 2026-08,Acme Supplies LLC,,HAP-2026-08-2480,HAP-2026-08-2480,historical_ap,volume_opex
JE-HAP-2026-08-2481,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,6220,62.2,usage overage block 2026-08,Office Depot,,HAP-2026-08-2481,HAP-2026-08-2481,historical_ap,volume_opex
JE-HAP-2026-08-2482,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,1080231,10802.31,premium support 2026-08,Figma,,HAP-2026-08-2482,HAP-2026-08-2482,historical_ap,volume_opex
JE-HAP-2026-08-2483,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,31042,310.42,warehouse consumables 2026-08,Cambridge Properties,,HAP-2026-08-2483,HAP-2026-08-2483,historical_ap,volume_opex
JE-HAP-2026-08-2484,2026-08,2026-08-26,2026-08-26,6000-Operating,1000-Cash,12000,120.0,security monitoring hosts 2026-08,GitHub,,HAP-2026-08-2484,HAP-2026-08-2484,historical_ap,volume_opex
JE-HAP-2026-08-2485,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,42361,423.61,warehouse consumables 2026-08,Figma,,HAP-2026-08-2485,HAP-2026-08-2485,historical_ap,volume_opex
JE-HAP-2026-08-2486,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,2422,24.22,security monitoring hosts 2026-08,Cambridge Properties,,HAP-2026-08-2486,HAP-2026-08-2486,historical_ap,volume_opex
JE-HAP-2026-08-2487,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,6033,60.33,usage overage block 2026-08,GitHub,,HAP-2026-08-2487,HAP-2026-08-2487,historical_ap,volume_opex
JE-HAP-2026-08-2488,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,1080044,10800.44,premium support 2026-08,Misc Supplies,,HAP-2026-08-2488,HAP-2026-08-2488,historical_ap,volume_opex
JE-HAP-2026-08-2489,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,30855,308.55,warehouse consumables 2026-08,Okta,,HAP-2026-08-2489,HAP-2026-08-2489,historical_ap,volume_opex
JE-HAP-2026-08-2490,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,12066,120.66,security monitoring hosts 2026-08,Cloudflare,,HAP-2026-08-2490,HAP-2026-08-2490,historical_ap,volume_opex
JE-HAP-2026-08-2491,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,1577,15.77,usage overage block 2026-08,Staples Business Advantage,,HAP-2026-08-2491,HAP-2026-08-2491,historical_ap,volume_opex
JE-HAP-2026-08-2492,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,540088,5400.88,premium support 2026-08,Comcast Business,,HAP-2026-08-2492,HAP-2026-08-2492,historical_ap,volume_opex
JE-HAP-2026-08-2493,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,19349,193.49,warehouse consumables 2026-08,HubSpot,,HAP-2026-08-2493,HAP-2026-08-2493,historical_ap,volume_opex
JE-HAP-2026-08-2494,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,8510,85.1,security monitoring hosts 2026-08,Palo Alto Networks,,HAP-2026-08-2494,HAP-2026-08-2494,historical_ap,volume_opex
JE-HAP-2026-08-2495,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,13621,136.21,usage overage block 2026-08,Vanta,,HAP-2026-08-2495,HAP-2026-08-2495,historical_ap,volume_opex
JE-HAP-2026-08-2496,2026-08,2026-08-27,2026-08-27,6000-Operating,1000-Cash,1980132,19801.32,premium support 2026-08,Acme Supply Co.,,HAP-2026-08-2496,HAP-2026-08-2496,historical_ap,volume_opex
JE-HAP-2026-08-2497,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,1643,16.43,usage overage block 2026-08,Palo Alto Networks,,HAP-2026-08-2497,HAP-2026-08-2497,historical_ap,volume_opex
JE-HAP-2026-08-2498,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,540154,5401.54,premium support 2026-08,Vanta,,HAP-2026-08-2498,HAP-2026-08-2498,historical_ap,volume_opex
JE-HAP-2026-08-2499,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,19415,194.15,warehouse consumables 2026-08,Acme Supply Co.,,HAP-2026-08-2499,HAP-2026-08-2499,historical_ap,volume_opex
JE-HAP-2026-08-2500,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,8576,85.76,security monitoring hosts 2026-08,Helios Hardware,,HAP-2026-08-2500,HAP-2026-08-2500,historical_ap,volume_opex
JE-HAP-2026-08-2501,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,13687,136.87,usage overage block 2026-08,Google Cloud,,HAP-2026-08-2501,HAP-2026-08-2501,historical_ap,volume_opex
JE-HAP-2026-08-2502,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,1980198,19801.98,premium support 2026-08,Dell Technologies,,HAP-2026-08-2502,HAP-2026-08-2502,historical_ap,volume_opex
JE-HAP-2026-08-2503,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,7909,79.09,warehouse consumables 2026-08,Shadow Vendor LLC,,HAP-2026-08-2503,HAP-2026-08-2503,historical_ap,volume_opex
JE-HAP-2026-08-2504,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,5020,50.2,security monitoring hosts 2026-08,Twilio,,HAP-2026-08-2504,HAP-2026-08-2504,historical_ap,volume_opex
JE-HAP-2026-08-2505,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,9231,92.31,usage overage block 2026-08,CrowdStrike,,HAP-2026-08-2505,HAP-2026-08-2505,historical_ap,volume_opex
JE-HAP-2026-08-2506,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,1440242,14402.42,premium support 2026-08,Northline Fab Group,,HAP-2026-08-2506,HAP-2026-08-2506,historical_ap,volume_opex
JE-HAP-2026-08-2507,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,38500,385.0,warehouse consumables 2026-08,FedEx,,HAP-2026-08-2507,HAP-2026-08-2507,historical_ap,volume_opex
JE-HAP-2026-08-2508,2026-08,2026-08-28,2026-08-28,6000-Operating,1000-Cash,1211,12.11,security monitoring hosts 2026-08,Pagaya Coffee Service,,HAP-2026-08-2508,HAP-2026-08-2508,historical_ap,volume_opex
JE-HAP-2026-08-2509,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,7722,77.22,warehouse consumables 2026-08,Northline Fab Group,,HAP-2026-08-2509,HAP-2026-08-2509,historical_ap,volume_opex
JE-HAP-2026-08-2510,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,4833,48.33,security monitoring hosts 2026-08,FedEx,,HAP-2026-08-2510,HAP-2026-08-2510,historical_ap,volume_opex
JE-HAP-2026-08-2511,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,9044,90.44,usage overage block 2026-08,Pagaya Coffee Service,,HAP-2026-08-2511,HAP-2026-08-2511,historical_ap,volume_opex
JE-HAP-2026-08-2512,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,1440055,14400.55,premium support 2026-08,Stripe Processing,,HAP-2026-08-2512,HAP-2026-08-2512,historical_ap,volume_opex
JE-HAP-2026-08-2513,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,38566,385.66,warehouse consumables 2026-08,Boston Edison Steam,,HAP-2026-08-2513,HAP-2026-08-2513,historical_ap,volume_opex
JE-HAP-2026-08-2514,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,1277,12.77,security monitoring hosts 2026-08,Linear App,,HAP-2026-08-2514,HAP-2026-08-2514,historical_ap,volume_opex
JE-HAP-2026-08-2515,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,4588,45.88,usage overage block 2026-08,Amazon Web Services,,HAP-2026-08-2515,HAP-2026-08-2515,historical_ap,volume_opex
JE-HAP-2026-08-2516,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,900099,9000.99,premium support 2026-08,Datadog,,HAP-2026-08-2516,HAP-2026-08-2516,historical_ap,volume_opex
JE-HAP-2026-08-2517,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,27060,270.6,warehouse consumables 2026-08,Hartford Insurance,,HAP-2026-08-2517,HAP-2026-08-2517,historical_ap,volume_opex
JE-HAP-2026-08-2518,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,10921,109.21,security monitoring hosts 2026-08,Harbor Electric,,HAP-2026-08-2518,HAP-2026-08-2518,historical_ap,volume_opex
JE-HAP-2026-08-2519,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,16632,166.32,usage overage block 2026-08,Freightline Logistics,,HAP-2026-08-2519,HAP-2026-08-2519,historical_ap,volume_opex
JE-HAP-2026-08-2520,2026-08,2026-08-29,2026-08-29,6000-Operating,1000-Cash,360143,3601.43,premium support 2026-08,Notion Labs,,HAP-2026-08-2520,HAP-2026-08-2520,historical_ap,volume_opex
JE-HAP-2026-08-2521,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,4654,46.54,usage overage block 2026-08,Harbor Electric,,HAP-2026-08-2521,HAP-2026-08-2521,historical_ap,volume_opex
JE-HAP-2026-08-2522,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,900165,9001.65,premium support 2026-08,Freightline Logistics,,HAP-2026-08-2522,HAP-2026-08-2522,historical_ap,volume_opex
JE-HAP-2026-08-2523,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,27126,271.26,warehouse consumables 2026-08,Notion Labs,,HAP-2026-08-2523,HAP-2026-08-2523,historical_ap,volume_opex
JE-HAP-2026-08-2524,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,10987,109.87,security monitoring hosts 2026-08,Zoom Video,,HAP-2026-08-2524,HAP-2026-08-2524,historical_ap,volume_opex
JE-HAP-2026-08-2525,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,16698,166.98,usage overage block 2026-08,Helios Hardware Supply,,HAP-2026-08-2525,HAP-2026-08-2525,historical_ap,volume_opex
JE-HAP-2026-08-2526,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,360209,3602.09,premium support 2026-08,ADP,,HAP-2026-08-2526,HAP-2026-08-2526,historical_ap,volume_opex
JE-HAP-2026-08-2527,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,15620,156.2,warehouse consumables 2026-08,CleanRoom Janitorial,,HAP-2026-08-2527,HAP-2026-08-2527,historical_ap,volume_opex
JE-HAP-2026-08-2528,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,7431,74.31,security monitoring hosts 2026-08,Adyen NV,,HAP-2026-08-2528,HAP-2026-08-2528,historical_ap,volume_opex
JE-HAP-2026-08-2529,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,12242,122.42,usage overage block 2026-08,Carta,,HAP-2026-08-2529,HAP-2026-08-2529,historical_ap,volume_opex
JE-HAP-2026-08-2530,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,1800000,18000.0,premium support 2026-08,Acme Supplies,,HAP-2026-08-2530,HAP-2026-08-2530,historical_ap,volume_opex
JE-HAP-2026-08-2531,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,3861,38.61,warehouse consumables 2026-08,Northline Fabrication,,HAP-2026-08-2531,HAP-2026-08-2531,historical_ap,volume_opex
JE-HAP-2026-08-2532,2026-08,2026-08-30,2026-08-30,6000-Operating,1000-Cash,3622,36.22,security monitoring hosts 2026-08,Slack Technologies,,HAP-2026-08-2532,HAP-2026-08-2532,historical_ap,volume_opex
JE-HAP-2026-08-2533,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,15433,154.33,warehouse consumables 2026-08,Acme Supplies,,HAP-2026-08-2533,HAP-2026-08-2533,historical_ap,volume_opex
JE-HAP-2026-08-2534,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,7244,72.44,security monitoring hosts 2026-08,Northline Fabrication,,HAP-2026-08-2534,HAP-2026-08-2534,historical_ap,volume_opex
JE-HAP-2026-08-2535,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,12055,120.55,usage overage block 2026-08,Slack Technologies,,HAP-2026-08-2535,HAP-2026-08-2535,historical_ap,volume_opex
JE-HAP-2026-08-2536,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1800066,18000.66,premium support 2026-08,Orbit Analytics,,HAP-2026-08-2536,HAP-2026-08-2536,historical_ap,volume_opex
JE-HAP-2026-08-2537,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,3927,39.27,warehouse consumables 2026-08,Lindholm & Ruiz LLP,,HAP-2026-08-2537,HAP-2026-08-2537,historical_ap,volume_opex
JE-HAP-2026-08-2538,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,3688,36.88,security monitoring hosts 2026-08,Lenovo,,HAP-2026-08-2538,HAP-2026-08-2538,historical_ap,volume_opex
JE-HAP-2026-08-2539,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,7599,75.99,usage overage block 2026-08,Snowflake,,HAP-2026-08-2539,HAP-2026-08-2539,historical_ap,volume_opex
JE-HAP-2026-08-2540,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1260110,12601.1,premium support 2026-08,Atlassian,,HAP-2026-08-2540,HAP-2026-08-2540,historical_ap,volume_opex
JE-HAP-2026-08-2541,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,34771,347.71,warehouse consumables 2026-08,Harbor Power & Light,,HAP-2026-08-2541,HAP-2026-08-2541,historical_ap,volume_opex
JE-HAP-2026-08-2542,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,13332,133.32,security monitoring hosts 2026-08,WeWork Cambridge,,HAP-2026-08-2542,HAP-2026-08-2542,historical_ap,volume_opex
JE-HAP-2026-08-2543,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,3143,31.43,usage overage block 2026-08,Kendall Square Parking,,HAP-2026-08-2543,HAP-2026-08-2543,historical_ap,volume_opex
JE-HAP-2026-08-2544,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,720154,7201.54,premium support 2026-08,DocuSign,,HAP-2026-08-2544,HAP-2026-08-2544,historical_ap,volume_opex
JE-HAP-2026-08-2545,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,7665,76.65,usage overage block 2026-08,WeWork Cambridge,,HAP-2026-08-2545,HAP-2026-08-2545,historical_ap,volume_opex
JE-HAP-2026-08-2546,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1260176,12601.76,premium support 2026-08,Kendall Square Parking,,HAP-2026-08-2546,HAP-2026-08-2546,historical_ap,volume_opex
JE-HAP-2026-08-2547,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,34837,348.37,warehouse consumables 2026-08,DocuSign,,HAP-2026-08-2547,HAP-2026-08-2547,historical_ap,volume_opex
JE-HAP-2026-08-2548,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,13398,133.98,security monitoring hosts 2026-08,Gusto Payroll,,HAP-2026-08-2548,HAP-2026-08-2548,historical_ap,volume_opex
JE-HAP-2026-08-2549,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,3209,32.09,usage overage block 2026-08,Acme Supplies LLC,,HAP-2026-08-2549,HAP-2026-08-2549,historical_ap,volume_opex
JE-HAP-2026-08-2550,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,720220,7202.2,premium support 2026-08,Office Depot,,HAP-2026-08-2550,HAP-2026-08-2550,historical_ap,volume_opex
JE-HAP-2026-08-2551,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,23331,233.31,warehouse consumables 2026-08,Figma,,HAP-2026-08-2551,HAP-2026-08-2551,historical_ap,volume_opex
JE-HAP-2026-08-2552,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,9842,98.42,security monitoring hosts 2026-08,Cambridge Properties,,HAP-2026-08-2552,HAP-2026-08-2552,historical_ap,volume_opex
JE-HAP-2026-08-2553,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,15000,150.0,usage overage block 2026-08,GitHub,,HAP-2026-08-2553,HAP-2026-08-2553,historical_ap,volume_opex
JE-HAP-2026-08-2554,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,180011,1800.11,premium support 2026-08,Misc Supplies,,HAP-2026-08-2554,HAP-2026-08-2554,historical_ap,volume_opex
JE-HAP-2026-08-2555,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,11572,115.72,warehouse consumables 2026-08,Okta,,HAP-2026-08-2555,HAP-2026-08-2555,historical_ap,volume_opex
JE-HAP-2026-08-2556,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,6033,60.33,security monitoring hosts 2026-08,Cloudflare,,HAP-2026-08-2556,HAP-2026-08-2556,historical_ap,volume_opex
JE-HAP-2026-08-2557,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,23144,231.44,warehouse consumables 2026-08,Misc Supplies,,HAP-2026-08-2557,HAP-2026-08-2557,historical_ap,volume_opex
JE-HAP-2026-08-2558,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,9655,96.55,security monitoring hosts 2026-08,Okta,,HAP-2026-08-2558,HAP-2026-08-2558,historical_ap,volume_opex
JE-HAP-2026-08-2559,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,15066,150.66,usage overage block 2026-08,Cloudflare,,HAP-2026-08-2559,HAP-2026-08-2559,historical_ap,volume_opex
JE-HAP-2026-08-2560,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,180077,1800.77,premium support 2026-08,Staples Business Advantage,,HAP-2026-08-2560,HAP-2026-08-2560,historical_ap,volume_opex
JE-HAP-2026-08-2561,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,11638,116.38,warehouse consumables 2026-08,Comcast Business,,HAP-2026-08-2561,HAP-2026-08-2561,historical_ap,volume_opex
JE-HAP-2026-08-2562,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,6099,60.99,security monitoring hosts 2026-08,HubSpot,,HAP-2026-08-2562,HAP-2026-08-2562,historical_ap,volume_opex
JE-HAP-2026-08-2563,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,10610,106.1,usage overage block 2026-08,Palo Alto Networks,,HAP-2026-08-2563,HAP-2026-08-2563,historical_ap,volume_opex
JE-HAP-2026-08-2564,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1620121,16201.21,premium support 2026-08,Vanta,,HAP-2026-08-2564,HAP-2026-08-2564,historical_ap,volume_opex
JE-HAP-2026-08-2565,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,42482,424.82,warehouse consumables 2026-08,Acme Supply Co.,,HAP-2026-08-2565,HAP-2026-08-2565,historical_ap,volume_opex
JE-HAP-2026-08-2566,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,2543,25.43,security monitoring hosts 2026-08,Helios Hardware,,HAP-2026-08-2566,HAP-2026-08-2566,historical_ap,volume_opex
JE-HAP-2026-08-2567,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,6154,61.54,usage overage block 2026-08,Google Cloud,,HAP-2026-08-2567,HAP-2026-08-2567,historical_ap,volume_opex
JE-HAP-2026-08-2568,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1080165,10801.65,premium support 2026-08,Dell Technologies,,HAP-2026-08-2568,HAP-2026-08-2568,historical_ap,volume_opex
JE-HAP-2026-08-2569,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,10676,106.76,usage overage block 2026-08,Helios Hardware,,HAP-2026-08-2569,HAP-2026-08-2569,historical_ap,volume_opex
JE-HAP-2026-08-2570,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1620187,16201.87,premium support 2026-08,Google Cloud,,HAP-2026-08-2570,HAP-2026-08-2570,historical_ap,volume_opex
JE-HAP-2026-08-2571,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,42548,425.48,warehouse consumables 2026-08,Dell Technologies,,HAP-2026-08-2571,HAP-2026-08-2571,historical_ap,volume_opex
JE-HAP-2026-08-2572,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,2609,26.09,security monitoring hosts 2026-08,Shadow Vendor LLC,,HAP-2026-08-2572,HAP-2026-08-2572,historical_ap,volume_opex
JE-HAP-2026-08-2573,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,6220,62.2,usage overage block 2026-08,Twilio,,HAP-2026-08-2573,HAP-2026-08-2573,historical_ap,volume_opex
JE-HAP-2026-08-2574,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1080231,10802.31,premium support 2026-08,CrowdStrike,,HAP-2026-08-2574,HAP-2026-08-2574,historical_ap,volume_opex
JE-HAP-2026-08-2575,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,31042,310.42,warehouse consumables 2026-08,Northline Fab Group,,HAP-2026-08-2575,HAP-2026-08-2575,historical_ap,volume_opex
JE-HAP-2026-08-2576,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,12000,120.0,security monitoring hosts 2026-08,FedEx,,HAP-2026-08-2576,HAP-2026-08-2576,historical_ap,volume_opex
JE-HAP-2026-08-2577,2026-08,2026-08-31,2026-08-31,6000-Operating,1000-Cash,1511,15.11,usage overage block 2026-08,Pagaya Coffee Service,,HAP-2026-08-2577,HAP-2026-08-2577,historical_ap,volume_opex
